model,module,app,table,field,field_type,parent,through_model,related_names,primary_key,max_length,unique,null,related_model,foreign_type,default,on_delete,is_m2m_field,auto_now
SaleTranslation,saleor.discount.models,discount,discount_saletranslation,name,CharField,discount_saletranslation,,,False,255,False,True,,,,,no,
SaleTranslation,saleor.discount.models,discount,discount_saletranslation,sale,ForeignKey,discount_saletranslation,,translations,False,,False,False,discount_sale,,,CASCADE,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,id,AutoField,discount_orderdiscount,,,True,,False,False,,,,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,order,ForeignKey,discount_orderdiscount,,discounts,False,,False,True,order_order,,,CASCADE,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,type,CharField,discount_orderdiscount,,,False,10,False,False,,,manual,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,value_type,CharField,discount_orderdiscount,,,False,10,False,False,,,fixed,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,value,DecimalField,discount_orderdiscount,,,False,,False,False,,,0,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,amount_value,DecimalField,discount_orderdiscount,,,False,,False,False,,,0,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,currency,CharField,discount_orderdiscount,,,False,3,False,False,,,,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,name,CharField,discount_orderdiscount,,,False,255,False,True,,,,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,translated_name,CharField,discount_orderdiscount,,,False,255,False,True,,,,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,reason,TextField,discount_orderdiscount,,,False,,False,True,,,,,no,
OrderDiscount,saleor.discount.models,discount,discount_orderdiscount,amount,MoneyField,discount_orderdiscount,,,,,,,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,events,ManyToOneRel,giftcard_giftcard,,,,,,,giftcard_giftcardevent,ForeignKey,,CASCADE,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,checkouts,ManyToManyRel,giftcard_giftcard,,,,,,,checkout_checkout,ManyToManyField,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,orders,ManyToManyRel,giftcard_giftcard,,,,,,,order_order,ManyToManyField,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,id,AutoField,giftcard_giftcard,,,True,,False,False,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,private_metadata,JSONField,core_modelwithmetadata,,,False,,False,True,,,<class 'dict'>,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,metadata,JSONField,core_modelwithmetadata,,,False,,False,True,,,<class 'dict'>,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,code,CharField,giftcard_giftcard,,,False,16,True,False,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,is_active,BooleanField,giftcard_giftcard,,,False,,False,False,,,True,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,created_by,ForeignKey,giftcard_giftcard,,+,False,,False,True,account_user,,,SET_NULL,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,used_by,ForeignKey,giftcard_giftcard,,gift_cards,False,,False,True,account_user,,,SET_NULL,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,created_by_email,EmailField,giftcard_giftcard,,,False,254,False,True,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,used_by_email,EmailField,giftcard_giftcard,,,False,254,False,True,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,app,ForeignKey,giftcard_giftcard,,+,False,,False,True,app_app,,,SET_NULL,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,expiry_date,DateField,giftcard_giftcard,,,False,,False,True,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,tag,CharField,giftcard_giftcard,,,False,255,False,True,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,created,DateTimeField,giftcard_giftcard,,,False,,False,False,,,,,no,2
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,last_used_on,DateTimeField,giftcard_giftcard,,,False,,False,True,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,product,ForeignKey,giftcard_giftcard,,gift_cards,False,,False,True,product_product,,,SET_NULL,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,currency,CharField,giftcard_giftcard,,,False,3,False,False,,,USD,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,initial_balance_amount,DecimalField,giftcard_giftcard,,,False,,False,False,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,current_balance_amount,DecimalField,giftcard_giftcard,,,False,,False,False,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,initial_balance,MoneyField,giftcard_giftcard,,,,,,,,,,,no,
GiftCard,saleor.giftcard.models,giftcard,giftcard_giftcard,current_balance,MoneyField,giftcard_giftcard,,,,,,,,,,,no,
GiftCardEvent,saleor.giftcard.models,giftcard,giftcard_giftcardevent,id,AutoField,giftcard_giftcardevent,,,True,,False,False,,,,,no,
GiftCardEvent,saleor.giftcard.models,giftcard,giftcard_giftcardevent,date,DateTimeField,giftcard_giftcardevent,,,False,,False,False,,,<function now at 0x7f4c56d895e0>,,no,
GiftCardEvent,saleor.giftcard.models,giftcard,giftcard_giftcardevent,type,CharField,giftcard_giftcardevent,,,False,255,False,False,,,,,no,
GiftCardEvent,saleor.giftcard.models,giftcard,giftcard_giftcardevent,parameters,JSONField,giftcard_giftcardevent,,,False,,False,False,,,<class 'dict'>,,no,
GiftCardEvent,saleor.giftcard.models,giftcard,giftcard_giftcardevent,user,ForeignKey,giftcard_giftcardevent,,gift_card_events,False,,False,True,account_user,,,SET_NULL,no,
GiftCardEvent,saleor.giftcard.models,giftcard,giftcard_giftcardevent,app,ForeignKey,giftcard_giftcardevent,,gift_card_events,False,,False,True,app_app,,,SET_NULL,no,
GiftCardEvent,saleor.giftcard.models,giftcard,giftcard_giftcardevent,gift_card,ForeignKey,giftcard_giftcardevent,,events,False,,False,False,giftcard_giftcard,,,CASCADE,no,
Category,saleor.product.models,product,product_category,voucher,ManyToManyRel,product_category,,,,,,,discount_voucher,ManyToManyField,,,no,
Category,saleor.product.models,product,product_category,sale,ManyToManyRel,product_category,,,,,,,discount_sale,ManyToManyField,,,no,
Category,saleor.product.models,product,product_category,children,ManyToOneRel,product_category,,,,,,,product_category,ForeignKey,,CASCADE,no,
Category,saleor.product.models,product,product_category,translations,ManyToOneRel,product_category,,,,,,,product_categorytranslation,ForeignKey,,CASCADE,no,
Category,saleor.product.models,product,product_category,products,ManyToOneRel,product_category,,,,,,,product_product,ForeignKey,,SET_NULL,no,
Category,saleor.product.models,product,product_category,menuitem,ManyToOneRel,product_category,,,,,,,menu_menuitem,ForeignKey,,CASCADE,no,
Category,saleor.product.models,product,product_category,id,AutoField,product_category,,,True,,False,False,,,,,no,
Category,saleor.product.models,product,product_category,private_metadata,JSONField,core_modelwithmetadata,,,False,,False,True,,,<class 'dict'>,,no,
Category,saleor.product.models,product,product_category,metadata,JSONField,core_modelwithmetadata,,,False,,False,True,,,<class 'dict'>,,no,
Category,saleor.product.models,product,product_category,seo_title,CharField,seo_seomodel,,,False,70,False,True,,,,,no,
Category,saleor.product.models,product,product_category,seo_description,CharField,seo_seomodel,,,False,300,False,True,,,,,no,
Category,saleor.product.models,product,product_category,name,CharField,product_category,,,False,250,False,False,,,,,no,
Category,saleor.product.models,product,product_category,slug,SlugField,product_category,,,False,255,True,False,,,,,no,
Category,saleor.product.models,product,product_category,description,SanitizedJSONField,product_category,,,False,,False,True,,,,,no,
Category,saleor.product.models,product,product_category,parent,ForeignKey,product_category,,children,False,,False,True,product_category,,,CASCADE,no,
Category,saleor.product.models,product,product_category,background_image,VersatileImageField,product_category,,,False,100,False,True,,,,,no,
Category,saleor.product.models,product,product_category,background_image_alt,CharField,product_category,,,False,128,False,False,,,,,no,
Category,saleor.product.models,product,product_category,lft,PositiveIntegerField,product_category,,,False,,False,False,,,,,no,
Category,saleor.product.models,product,product_category,rght,PositiveIntegerField,product_category,,,False,,False,False,,,,,no,
Category,saleor.product.models,product,product_category,tree_id,PositiveIntegerField,product_category,,,False,,False,False,,,,,no,
Category,saleor.product.models,product,product_category,level,PositiveIntegerField,product_category,,,False,,False,False,,,,,no,
CategoryTranslation,saleor.product.models,product,product_categorytranslation,id,AutoField,product_categorytranslation,,,True,,False,False,,,,,no,
CategoryTranslation,saleor.product.models,product,product_categorytranslation,language_code,CharField,core_translation,,,False,35,False,False,,,,,no,
CategoryTranslation,saleor.product.models,product,product_categorytranslation,seo_title,CharField,seo_seomodeltranslation,,,False,70,False,True,,,,,no,
CategoryTranslation,saleor.product.models,product,product_categorytranslation,seo_description,CharField,seo_seomodeltranslation,,,False,300,False,True,,,,,no,
CategoryTranslation,saleor.product.models,product,product_categorytranslation,category,ForeignKey,product_categorytranslation,,translations,False,,False,False,product_category,,,CASCADE,no,
CategoryTranslation,saleor.product.models,product,product_categorytranslation,name,CharField,product_categorytranslation,,,False,128,False,True,,,,,no,
CategoryTranslation,saleor.product.models,product,product_categorytranslation,description,SanitizedJSONField,product_categorytranslation,,,False,,False,True,,,,,no,
ProductType,saleor.product.models,product,product_producttype,products,ManyToOneRel,product_producttype,,,,,,,product_product,ForeignKey,,CASCADE,no,
ProductType,saleor.product.models,product,product_producttype,product_attributes,ManyToManyRel,product_producttype,,,,,,,attribute_attribute,ManyToManyField,,,no,
ProductType,saleor.product.models,product,product_producttype,variant_attributes,ManyToManyRel,product_producttype,,,,,,,attribute_attribute,ManyToManyField,,,no,
ProductType,saleor.product.models,product,product_producttype,attributeproduct,ManyToOneRel,product_producttype,,,,,,,attribute_attributeproduct,ForeignKey,,CASCADE,no,
ProductType,saleor.product.models,product,product_producttype,attributevariant,ManyToOneRel,product_producttype,,,,,,,attribute_attributevariant,ForeignKey,,CASCADE,no,
